city,pano_id,tilt_deg,tilt_bucket,pitch_deg,roll_deg,make,model,v_original,v_documented,v_pitch-flipped,v_roll-flipped,v_both-flipped,v_pitch-only,v_roll-only
richmond,1078560817421587,3.414357838327858,3-5,-3.23550103823247,1.0911637729545758,none,none,0.09283496872221268,0.09739013774706332,0.07984025708625181,0.09285056861613342,0.07121351574809291,0.09483175514406501,0.09505015365895512
richmond,1085890173202735,7.152755258700989,5-10,1.3173387815712596,-7.03102029093564,GoPro,GoPro Max,0.057984805703321214,0.11752960079871456,0.10453488916275369,0.044085300219958504,0.04506809353696395,0.059107998065613156,0.11314603060699187
richmond,1089573432664131,0.8807632714841839,0-1.5,-0.8763980485767999,-0.08758424009992713,NCTECH LTD,iSTAR Pulsar,0.08002745581330047,0.08208664181083569,0.07826466780025895,0.08211784159867713,0.07784347066439948,0.08174344414457982,0.08211784159867713
richmond,1092133469495462,6.427499011020121,5-10,-5.194904127288058,3.7901334480834357,NCTECH LTD,iSTAR Pulsar,0.05817200443036987,0.0867042104113692,0.05550442256992653,0.06447436157434129,0.03603575495686629,0.07977785751056893,0.07345990047267678
richmond,1107064934776754,18.466681445661102,10-90,-2.9036454245668333,-18.244838472794516,NCTECH LTD,iSTAR Pulsar,0.09341216479727937,0.03673775018329875,0.03809494095440151,0.041214919738545776,0.04109012058718001,0.09714053944433178,0.03687814922858525
richmond,1108131584865233,6.98576405826964,5-10,-6.981344011837921,0.2490835515402536,none,none,0.10012011918318955,0.17131803503736173,0.06377236634790884,0.16723086283013275,0.06676754598068733,0.1701168432054662,0.10060371589473191
richmond,1110314244387816,6.735867177843399,5-10,3.8414130948064726,-5.537276970906768,GoPro,GoPro Max,0.08941859195357471,0.11128964323042603,0.0679843377065036,0.05255604261891019,0.055613621827371576,0.08356863173330421,0.09542455111305242
richmond,1119166219764581,1.4394460991451548,0-1.5,-1.394104344675533,-0.3584738609312334,NCTECH LTD,iSTAR Pulsar,0.10316209849773021,0.10706207197791055,0.09948052353243998,0.10291250019499867,0.09472255588661997,0.10434769043570503,0.10430089075394287
richmond,1119718896242677,0.5377236040026085,0-1.5,0.3008207544093898,0.44570772193712016,NCTECH LTD,iSTAR Pulsar,0.1416782365879912,0.14222423287521646,0.14230223234482006,0.1411634400886074,0.14114784019468668,0.14492301452350123,0.14252063085971015
richmond,1120239902858678,2.9935504220408338,1.5-3,-1.9427605235764311,2.2779408865799797,NCTECH LTD,iSTAR Pulsar,0.15779292700809636,0.16568647333198133,0.13807466109230457,0.14404942046394084,0.1231143628223328,0.16420448340951282,0.16005491162660093
richmond,1126712375884972,2.3298399117049122,1.5-3,1.083401177693954,2.0627416386370774,NCTECH LTD,iSTAR Pulsar,0.11052524842831069,0.11576681278567305,0.11047844874654852,0.10018251875887244,0.0916025771024757,0.11044724895870708,0.1135360279550099
richmond,1130501775077894,2.370346365164203,1.5-3,-0.5871378282198262,2.296518167095906,NCTECH LTD,iSTAR Pulsar,0.10231970422601126,0.10244450337737704,0.10168010857526169,0.08642341232079621,0.08944979174141617,0.10038531737984181,0.10203890613543828
richmond,1148968923952346,22.194339780607578,10-90,20.806213721427344,-7.903397696169508,GoPro,GoPro Max,0.054459229677238194,0.18694912874592454,0.0221518493674243,0.07300750354897587,0.022541846715442335,0.12440915401775268,0.05545762288816436
richmond,1154113539910333,2.1281331191279347,1.5-3,-2.127760494124755,0.03983191933146058,none,none,0.07243030747390918,0.07737547384677784,0.06297677175795205,0.07696987660483909,0.06260237430385474,0.07690747702915621,0.07397469697206059
richmond,1179500609797636,1.4785479654800087,0-1.5,-0.3539566052865723,-1.435564357914286,NCTECH LTD,iSTAR Pulsar,0.19019390668143457,0.19541987114487622,0.19293948801148153,0.16815125657145533,0.16588927195295072,0.18581033648971187,0.1948270751758888
richmond,1180673306331763,1.3538964456526252,0-1.5,-1.102528182447487,-0.7858393075584159,NCTECH LTD,iSTAR Pulsar,0.14506341356878774,0.14690420105143284,0.1383086595011154,0.14156903733054615,0.1420526340420885,0.14501661388702558,0.14461101664508683
richmond,1185319949364085,1.5176594838853523,1.5-3,-1.447201433552529,0.4571025663599225,GoPro,GoPro Max,0.19596586743210145,0.19963184250347096,0.1793987800882954,0.19839945088373398,0.1792583810430089,0.199351044412898,0.19602826700778433
richmond,1187483045673326,2.7906187773554656,1.5-3,-2.7034231843236354,0.6923958941559996,NCTECH LTD,iSTAR Pulsar,0.08257023852237805,0.08617381401806468,0.06569115330015755,0.08951219131709905,0.06648674789011434,0.0870630079715458,0.08044865294915994
richmond,1193579455857033,4.495720403170678,3-5,-1.584587981369475,4.207742715248755,NCTECH LTD,iSTAR Pulsar,0.09924652512362916,0.16445408171224435,0.14593700762834813,0.0665959471475594,0.05601921906931033,0.10561128184328347,0.1609753053679235
richmond,1237376427883773,2.3463406068589565,1.5-3,-0.6682912279870616,2.2492066422741304,NCTECH LTD,iSTAR Pulsar,0.16072570706519196,0.16464128043929302,0.15971171396034506,0.1433006255557462,0.14097624136155873,0.16323728998642809,0.16351808807700108
richmond,1260990361757674,1.3670308851942092,0-1.5,-0.8088624838742837,1.1020869363904937,NCTECH LTD,iSTAR Pulsar,0.10012011918318955,0.10177370793878601,0.09838853095798948,0.09918412554794627,0.09275696925260908,0.10143051027253015,0.10136811069684726
richmond,1263975528308076,1.4897104392680245,0-1.5,-0.8588884969645747,1.217234049119506,GoPro,GoPro Max,0.11551721448294151,0.11467482021122256,0.11281843283465673,0.11139884248787109,0.10919925744504938,0.11512721713492348,0.11430042275712525
richmond,1273933840289887,0.658812041141041,0-1.5,0.4962247641363288,-0.43335780201953317,NCTECH LTD,iSTAR Pulsar,0.07345990047267678,0.07411509601734709,0.07462989251673088,0.07461429262281016,0.07441149400184079,0.07525388827355974,0.07501988986474892
richmond,1277351374404839,5.2158668463523545,5-10,-4.936645211309951,-1.6857749524624572,none,none,0.05416283169274449,0.05757920846138246,0.04573888897555497,0.054350030419793145,0.044085300219958504,0.05803160538508338,0.0566588147200599
richmond,1279326226723010,2.1948548518865665,1.5-3,2.0179657288087935,0.8634294566786637,NCTECH LTD,iSTAR Pulsar,0.14954058312403476,0.1659516715286336,0.13369109090058187,0.14057064411961998,0.12372275868524094,0.1543141506637755,0.1617241002761181
richmond,1279553583800599,1.2185714316134,0-1.5,-0.9506486330397981,-0.7623889091651965,NCTECH LTD,iSTAR Pulsar,0.08745300531956382,0.09383336193313885,0.08249223905277445,0.08940299205965399,0.0776406720434301,0.09258537041948114,0.09061978378547025
richmond,1288163659019705,2.4762449274387834,1.5-3,0.4002625869162144,2.44370128270889,NCTECH LTD,iSTAR Pulsar,0.15106937272826546,0.15838572297708375,0.1595089153393757,0.1231143628223328,0.126405940439605,0.1479649938380419,0.15774612732633417
richmond,1294684158910702,6.508149150226132,5-10,3.472077468195463,-5.507980715753369,GoPro,GoPro Max,0.05333603731494626,0.07628348127232734,0.06459916072570707,0.03809494095440151,0.041916914964978236,0.05683041355318784,0.07544108700060839
richmond,1294705618516185,5.28998330722925,5-10,-5.140353121073631,-1.2509573006286465,none,none,0.06991872455267305,0.11932358859959752,0.036987348486030296,0.11121164376082243,0.03931173268021777,0.11559521395254513,0.07072991903655056
richmond,1297225628792280,25.458871808826725,10-90,-24.96207243344463,5.173512044910648,GoPro,GoPro Max,0.032088981794923796,0.07118231596025147,0.029047002480383135,0.056675298742628936,0.03623855357783567,0.06625274948130352,0.03336817309642295
richmond,1309093164014619,2.9760272050732546,1.5-3,-2.975658375073348,-0.04687361683056593,none,none,0.08214904138651857,0.08768700372837465,0.06141678236587991,0.08824859990952061,0.06219677706191598,0.08751540489524672,0.08228944043180507
richmond,1315788070079167,14.809920852076509,10-90,-14.468970785499394,3.193813739117081,GoPro,GoPro Max,0.09249177105595682,0.14454861706940392,0.0524156435736237,0.10222610486248694,0.04622248568709733,0.12606274277334914,0.09177417593560364
richmond,1315844333300588,2.487551775344227,1.5-3,-2.4011689205132676,0.6500377346014578,NCTECH LTD,iSTAR Pulsar,0.25967583420432744,0.28037689343712463,0.16994524437233827,0.27945649969580205,0.17287802442943387,0.2805952919520147,0.2610798246571923
richmond,1327023138707493,1.6512375859827608,1.5-3,-1.4025934961829754,0.8714750516927856,NCTECH LTD,iSTAR Pulsar,0.12787233046815283,0.1292451211331763,0.12328596165546074,0.1271235355599582,0.11433162254496669,0.13029031402586463,0.12949471943590785
richmond,1335429861397399,8.079370305357822,5-10,-7.7339136363894845,-2.344403878439655,none,none,0.054459229677238194,0.061463582047642074,0.04286850849414224,0.05545762288816436,0.04343010467528821,0.062009578334867324,0.05419403148058593
richmond,1338631107629110,5.418793377781286,5-10,-4.709738533143992,-2.682891382553505,none,none,0.08701620828978363,0.11295883187994321,0.05821880411213204,0.09475375567446141,0.06406876433240254,0.10977645352011606,0.08840459884872783
richmond,1403202260886086,3.4564178640348526,3-5,-2.9305202296444612,1.8335233529694324,NCTECH LTD,iSTAR Pulsar,0.05310203890613544,0.05486482691917695,0.04661248303511536,0.050808854499789405,0.041870115283216075,0.0554888226760058,0.054365630313713866
richmond,1408179757063785,4.247984329469457,3-5,-1.7004002415719164,3.8933869356106072,NCTECH LTD,iSTAR Pulsar,0.10058811600081119,0.1186527931610065,0.107093271765752,0.071712712353556,0.06838993494844235,0.10533048375271048,0.11556401416470367
richmond,1427673368387929,3.2493161695290333,3-5,-2.4390693779447075,2.1475061212790516,NCTECH LTD,iSTAR Pulsar,0.08018345475250768,0.0803394536917149,0.07058951999126406,0.07322590206386596,0.06743834141927835,0.0785922655725941,0.08001185591937975
richmond,1441274599876577,2.2126360432669134,1.5-3,-1.9340292117614768,-1.0750480277118117,NCTECH LTD,iSTAR Pulsar,0.0661591501177792,0.06701714428341887,0.06087078607865466,0.06907633028095408,0.06439636210473769,0.0674071416314369,0.06464596040746923
richmond,1473003156922360,1.3132922741342885,0-1.5,-1.007222948897246,0.8427999176453278,GoPro,GoPro Max,0.11347362837932702,0.11809119697986054,0.10391089340592484,0.11958878679624979,0.10642247632716098,0.12082117841598677,0.11286523251641889
richmond,1483585545954157,3.7254694030903543,3-5,-3.7137490713899406,0.29548674543346454,NCTECH LTD,iSTAR Pulsar,0.12653073959097078,0.16446968160616507,0.07608068265135796,0.16570207322590205,0.07433349453223718,0.16528087609004258,0.13029031402586463
richmond,1589004208714002,0.21751279932775325,0-1.5,-0.07421560892819927,-0.2044599829881047,NCTECH LTD,iSTAR Pulsar,0.12866792505810962,0.1305711121164376,0.1310703087219007,0.13064911158604123,0.13004071572313308,0.13172550426657098,0.13205310203890613
richmond,1599497457585207,2.158304697780739,1.5-3,-1.1188801927947611,-1.8457571306355296,NCTECH LTD,iSTAR Pulsar,0.13651467170023243,0.14400262078217868,0.12936992028454206,0.13010311529881596,0.11320843018267476,0.14183423552719843,0.13813706066798745
richmond,1701172050581812,1.3176682812618064,0-1.5,0.4581170581917063,1.2354800644376458,none,none,0.14047704475609565,0.13512628114128825,0.1380278614105424,0.1400714475141569,0.14000904793847402,0.14018064677160194,0.1374194655476343
richmond,1739689546844035,2.6155814999894713,1.5-3,-1.3360250969474385,2.24882641385541,NCTECH LTD,iSTAR Pulsar,0.17860318549833862,0.20888257959845874,0.1666068670733039,0.17361121944370778,0.13278629705318004,0.1972918584153628,0.19155109745253732
richmond,1759178911495771,2.127339727886539,1.5-3,-2.073561176709613,-0.4754125036644391,NCTECH LTD,iSTAR Pulsar,0.08324103396096906,0.09355256384256587,0.06736034194967475,0.09074458293683603,0.06728339209385042,0.0939425611905839,0.08526902017066285
richmond,1809151763043139,5.501062918640661,5-10,-3.4447198842728732,-4.291596779395722,GoPro,GoPro Max,0.09718733912609394,0.14067984337706504,0.10941765595993948,0.06235277600112319,0.0687955321903811,0.09250737094987754,0.12901112272436546
richmond,1828524234403425,3.9014729602938663,3-5,-3.718364731010909,-1.1820394040081528,none,none,0.05257164251283091,0.06035598957927086,0.04445969767405582,0.05888959955072306,0.04349250425097109,0.0603091898975087,0.0524936430432273
richmond,1847752429062443,0.759534904091941,0-1.5,0.7369786012467188,-0.18373261437826863,GoPro,GoPro Max,0.07311670280642092,0.0718687112927632,0.07013712306756315,0.07239910768606773,0.07019952264324603,0.07216510927725692,0.07191551097452538
richmond,1905003193597285,1.8828336917287714,1.5-3,-1.8727943081082281,-0.19421025649477858,NCTECH LTD,iSTAR Pulsar,0.14355022385847777,0.15361215543734302,0.11673400620875778,0.15305055925619707,0.11550161458902079,0.15152176965196637,0.1433006255557462
richmond,1976970169406126,0.40194308497557385,0-1.5,-0.025212830734418337,-0.40115155130459423,GoPro,GoPro Max,0.06842113473628379,0.06631514905698642,0.06583155234544405,0.06870193282685677,0.06835873516060091,0.06943512784113068,0.0663775486326693
richmond,1991198475040883,2.9764922350720426,1.5-3,-2.2332450197773928,1.9682695327043502,NCTECH LTD,iSTAR Pulsar,0.1859819353228398,0.19056830413553189,0.1386830569552127,0.17665319875824845,0.15634213687346926,0.19523267241782755,0.17944557977005757
richmond,1991876994661275,1.2405886479393105,0-1.5,-0.7554810334352412,-0.9840552441386772,NCTECH LTD,iSTAR Pulsar,0.08397422897524297,0.08584621624572952,0.0833346333244934,0.08274183735550598,0.07893546323884998,0.0857526168822052,0.08503502176185201
richmond,2026086521187684,2.5920929127372045,1.5-3,-1.9007361165449017,1.7627501007701836,NCTECH LTD,iSTAR Pulsar,0.12224076876277241,0.1302591142380232,0.11032244980734131,0.11439402212064959,0.09392696129666318,0.12634354086392213,0.12648393990920861
richmond,2067733823644753,2.3156969497001665,1.5-3,-1.5663294932765228,-1.7058104326656467,NCTECH LTD,iSTAR Pulsar,0.21128496326224983,0.21323495000234,0.19384428185888336,0.17914918178556385,0.1940782802676942,0.20438981014929097,0.21401494469837606
richmond,2111278956050786,2.0700178252545154,1.5-3,-1.587371537047928,1.3287878662575832,NCTECH LTD,iSTAR Pulsar,0.12350436017035084,0.13915105377283435,0.11238163580487652,0.11525201628628925,0.098248131912703,0.1296819181629565,0.13178790384225386
richmond,2141681583023863,8.356771798039208,5-10,2.1635631220908382,8.073763472736738,GoPro,GoPro Max,0.05344523657239131,0.12503314977458152,0.0860490148666989,0.03255697861254543,0.03226058062805173,0.056580815250456294,0.10514328502566182
richmond,2147631415757748,2.1203386021019046,1.5-3,2.038398720796981,0.5838752319972919,NCTECH LTD,iSTAR Pulsar,0.08778060309189897,0.09032338580097656,0.07667347862034538,0.08648581189647911,0.07087031808183704,0.08854499789401432,0.08898179492379452
richmond,2184370012043145,0.6352562547076903,0-1.5,0.31625249572248315,-0.5509427835073226,GoPro,GoPro Max,0.1353914793379405,0.1335506918552954,0.1329110962045458,0.13323869397688096,0.13420588739996567,0.13702946819961626,0.13178790384225386
richmond,2263954690670646,0.9020711717502179,0-1.5,0.02143702143384745,-0.9018164397282556,NCTECH LTD,iSTAR Pulsar,0.13172550426657098,0.13205310203890613,0.1318659033118575,0.12840272686145734,0.12773193142286632,0.13216230129635118,0.1324586992808449
richmond,24127338963626294,8.432278731920238,5-10,-8.138968804078473,2.212119732658024,GoPro,GoPro Max,0.05800040559724194,0.06141678236587991,0.04425689905308644,0.04768887571564513,0.04938926415300376,0.05523922437327426,0.05617521800851754
richmond,2456904447834971,3.395743646807391,3-5,-1.3596677092464837,-3.11194423639127,NCTECH LTD,iSTAR Pulsar,0.11330202954619908,0.12211596961140664,0.12010358329563359,0.08938739216573327,0.07512908912219397,0.1167496061026785,0.12294276398920487
richmond,27724402107145083,1.387453641559914,0-1.5,-1.370591834928491,-0.2156722100567463,NCTECH LTD,iSTAR Pulsar,0.1151428170288442,0.11581361246743523,0.10779526699218445,0.11537681543765502,0.10901205871800072,0.11651560769386768,0.11763880005615962
richmond,372149922554566,3.673138874874935,3-5,-1.747679578047812,3.2312233411047075,NCTECH LTD,iSTAR Pulsar,0.16216089730589833,0.18169196449464145,0.15581174048016475,0.11815359655554342,0.11046457208823438,0.16515607693867682,0.17852518602873502
richmond,3808624879384438,1.4403400271647802,0-1.5,1.2845985993173288,0.6515036125487731,GoPro,GoPro Max,0.14652980359733553,0.14924418513954105,0.13763786406252437,0.14645180412773193,0.13072711105564483,0.1487605884279987,0.14532861176543999
richmond,382838731271782,0.40930199438360826,0-1.5,-0.4063182557404065,-0.04933192125945713,GoPro,GoPro Max,0.18615353415596775,0.1883999188805516,0.1761852019406268,0.19095830148354992,0.17727719451507729,0.1896947100759715,0.1867931298067173
richmond,383880874806933,8.472670955979513,5-10,-8.293555019893017,1.7390373788712523,NCTECH LTD,iSTAR Pulsar,0.14908818620033384,0.1731120228382447,0.07065191956694694,0.155720570341019,0.07210270970157404,0.17108403662855093,0.14833939129213922
richmond,386363531219281,1.6000252273883886,1.5-3,-0.8557159792783056,1.3520232287854808,NCTECH LTD,iSTAR Pulsar,0.08923139322652605,0.08720340701683228,0.08581501645788808,0.08506622154969347,0.08269503767374382,0.08957459089278193,0.08754660468308816
richmond,3901547360084831,1.8733393095840338,1.5-3,-1.822294485912016,0.4344037400450938,NCTECH LTD,iSTAR Pulsar,0.07835826716378329,0.07594028360607148,0.07540988721276695,0.0766110790446625,0.07530068795532191,0.07559708593981561,0.07863906525435627
richmond,3956582084664486,2.1982249959682005,1.5-3,-2.1684775443557616,0.36050011148448663,NCTECH LTD,iSTAR Pulsar,0.15342495671029438,0.16315929051682448,0.12041558117404802,0.16219209709373977,0.11690560504188571,0.1628004929566479,0.1555021684190821
richmond,3980741912187626,3.395727853396015,3-5,-2.9150441498449937,-1.7424423968603822,NCTECH LTD,iSTAR Pulsar,0.06968472614386222,0.06801553749434504,0.06235277600112319,0.070761118824392,0.06244637536464752,0.07026192221892891,0.06692354491989455
richmond,4002322973363581,7.031499066734491,5-10,3.7132752929153736,-5.975249224619473,GoPro,GoPro Max,0.06523875637645664,0.12075877884030388,0.09490975461366863,0.03466296429184282,0.0394053320437421,0.059965992231252825,0.11320843018267476
richmond,4042244719362475,10.855864397728869,10-90,5.376863087144427,-9.444660968410934,GoPro,GoPro Max,0.0575324087796203,0.1499305804720528,0.06158838119900785,0.03191738296179586,0.0429153081759044,0.06113598427530693,0.11542361511941719
richmond,4102292636718018,3.222192082102682,3-5,-1.9680007485985487,2.5518731088726354,NCTECH LTD,iSTAR Pulsar,0.14060184390746142,0.15723133082695037,0.13704506809353698,0.1152832160741307,0.1120696379264621,0.14082024242235153,0.15245776328720964
richmond,4116269558691031,13.785407836147517,10-90,13.73697413590878,1.1658278027220357,GoPro,GoPro Max,0.06018439074614293,0.12097717735519399,0.036441352198805045,0.12503314977458152,0.03587975601765908,0.12590674383414194,0.05934199647442397
richmond,423989957171190,0.7505399098621854,0-1.5,-0.7502471659379819,0.02096118817384805,NCTECH LTD,iSTAR Pulsar,0.10104051292451212,0.1000733195014274,0.09687534124767952,0.1007441149400184,0.09774893530723991,0.10035411759200037,0.10225730465032838
richmond,424364943656028,2.1439723594284956,1.5-3,-0.1289847193328313,2.140090689182608,NCTECH LTD,iSTAR Pulsar,0.09877852830600752,0.09863812926072103,0.09997972013790306,0.0899957880286414,0.09044818495234233,0.1006661154704148,0.09955852300204358
richmond,432356313302579,1.3058650439815294,0-1.5,-0.9017674961953581,-0.9445488686128332,NCTECH LTD,iSTAR Pulsar,0.10757686847729435,0.10815406455236104,0.10724927070495921,0.10601687908522223,0.10508088544997894,0.10714007144751415,0.10771726752258085
richmond,433987753066526,1.037078778281999,0-1.5,-0.2976148282578041,0.9934619686361166,NCTECH LTD,iSTAR Pulsar,0.052228444846575045,0.05137045068093537,0.05132365099917321,0.05199444643776422,0.051417250362697536,0.052275244528337206,0.05207244590736783
richmond,461898606342872,1.8836347263961706,1.5-3,-0.6866660968623609,1.7540572304605107,NCTECH LTD,iSTAR Pulsar,0.16443848181832363,0.16464128043929302,0.16186449932140462,0.16049170865638113,0.15426735098201333,0.1643448824547993,0.16464128043929302
richmond,481381621684815,4.007203394126234,3-5,-0.9653096462268963,3.8893814529372075,NCTECH LTD,iSTAR Pulsar,0.13192830288754037,0.15267616180209975,0.14585900815874453,0.10250690295305992,0.09528415206776594,0.13791866215309737,0.15088217400121678
richmond,514363767744061,1.2143743246868108,0-1.5,-0.639044003197322,1.0326528856461472,GoPro,GoPro Max,0.16303449136545872,0.1652964759839633,0.16328408966819025,0.15832332340140087,0.15821412414395583,0.16417328362167138,0.1638300859554155
richmond,522346373509256,1.6088070092070588,1.5-3,1.562500571780158,0.38326018757301034,GoPro,GoPro Max,0.18761992418451554,0.17095923747718517,0.19470227602452303,0.15618613793426206,0.18866511707720388,0.16526527619612186,0.1901315071057517
richmond,552315380916113,1.873106253570728,1.5-3,-1.7893219116067443,-0.5540342319239203,NCTECH LTD,iSTAR Pulsar,0.2028610205450603,0.20727579052462444,0.17949237945181973,0.210099371324275,0.17768279175701604,0.21184655944339578,0.20359421555933419
richmond,559372759847379,3.870023065269518,3-5,3.868147970212791,-0.12054829355113324,NCTECH LTD,iSTAR Pulsar,0.14206823393600923,0.17780759090838183,0.0785922655725941,0.17613840225886465,0.07672027830210755,0.17637240066767546,0.14414301982746516
richmond,562637219504223,2.468882524912575,1.5-3,-2.117437448733266,1.2698715665708733,NCTECH LTD,iSTAR Pulsar,0.08511302123145563,0.0912437795422991,0.06640874842051074,0.09093178166388469,0.07124471553593435,0.0931313667067064,0.08111944838775097
richmond,563961506051153,1.1915326119852863,0-1.5,-0.6355646176088484,-1.0078934713073917,NCTECH LTD,iSTAR Pulsar,0.07696987660483909,0.07656427936290033,0.07682947755955259,0.07659547915074177,0.07555028625805345,0.07662667893858321,0.07899786281453286
richmond,591584463734236,3.4752544889022654,3-5,-3.0195832412715817,1.7211199854841215,NCTECH LTD,iSTAR Pulsar,0.06040278926103303,0.06547275478526746,0.04796967380621812,0.06600315117857199,0.0430557072211909,0.06565995351231611,0.06271157356129978
richmond,593421160518191,3.0147348239765894,3-5,1.7480189968729638,-2.4566091239695678,GoPro,GoPro Max,0.09431695864468122,0.10823206402196466,0.10286570051323651,0.05954479509539335,0.07019952264324603,0.08558101804907726,0.10873126062742773
richmond,612758008575849,15.429991800870322,10-90,-14.681390607276063,4.8008654422614,GoPro,GoPro Max,0.033726970656599534,0.04577008876339641,0.028282607678267787,0.03729934636444472,0.02842300672355428,0.04406970032603778,0.033024975430167074
richmond,639645829096010,1.9531171555599538,1.5-3,-1.6228816698135924,1.0868475651373608,NCTECH LTD,iSTAR Pulsar,0.07516028891003541,0.0750822894404318,0.07161911299003167,0.07369389888148761,0.06796873781258288,0.07441149400184079,0.074567492941048
richmond,662385816800591,2.5784116325493884,1.5-3,-2.2812537556818357,1.2020197348879351,NCTECH LTD,iSTAR Pulsar,0.0973745378531426,0.09901252671481833,0.08581501645788808,0.09784253467076424,0.08127544732695818,0.10004211971358595,0.09593934761243623
richmond,667461712321088,7.286838831740621,5-10,3.7383910431013203,-6.2592418844484286,GoPro,GoPro Max,0.057735207400589676,0.08101024913030591,0.05597241938754816,0.053632435299439965,0.04054412429995476,0.07308664316245983,0.07519148869787685
richmond,681333794968062,7.588036067601379,5-10,6.475193943205059,-3.964485649541028,GoPro,GoPro Max,0.0601687908522222,0.08659501115392415,0.03761134424285915,0.054443629783317474,0.038375739044974495,0.07204031012589114,0.06027799010966725
richmond,700668799338315,3.635006803450881,3-5,3.564175979858173,0.7145507797236694,NCTECH LTD,iSTAR Pulsar,0.10852846200645835,0.12011918318955431,0.07966865825312387,0.12195997067219944,0.07696987660483909,0.12214716939924808,0.1094332558538602
richmond,723487737079243,3.1924700030582165,3-5,1.0092430164907369,3.0289011696247434,NCTECH LTD,iSTAR Pulsar,0.0871410074411494,0.08728276808835918,0.08559661794299799,0.08125984743303745,0.07494189039514532,0.08813940065207557,0.08584621624572952
richmond,724492966635485,3.9096501690567607,3-5,-1.8517912597350765,3.443887996055045,NCTECH LTD,iSTAR Pulsar,0.17272202549022667,0.1946866761306023,0.17649719981904122,0.11854359390356145,0.10537728343447264,0.1838603497496217,0.190505904559849
richmond,761421883101179,15.561213431804584,10-90,-15.36900650694124,2.468164030001886,GoPro,GoPro Max,0.05247804314930658,0.0704023212642154,0.03747094519757266,0.06380356613575028,0.03792334212127357,0.06739154173751619,0.05138605057485609
richmond,775828278323576,14.090080382507164,10-90,-13.29536723806693,4.707758031099071,GoPro,GoPro Max,0.03527136015475095,0.051666848665429074,0.02503782974275775,0.031620984977302154,0.024647832394739715,0.04032572578506466,0.031527385613777825
richmond,780391337668333,10.3115271404211,10-90,-5.82160896032167,-8.525675293786744,GoPro,GoPro Max,0.06391276539319532,0.1783691870895278,0.09965212236556792,0.03690934901642669,0.035037361745940125,0.06569115330015755,0.16553047439277413
richmond,785854814030175,1.7605421361277787,1.5-3,0.23040421531212638,1.7454050913624937,none,none,0.11699920440541005,0.11475281968082617,0.11542361511941719,0.11486201893827122,0.11618800992153254,0.11902719061510382,0.11570441320999017
richmond,822353906794602,4.61438925529644,3-5,-4.553066038449642,-0.7505759218042944,none,none,0.1320999017206683,0.1638300859554155,0.07980905729841037,0.16069450727735052,0.07012152317364242,0.16323728998642809,0.1324586992808449
richmond,839655921736413,9.268633713796326,5-10,-8.17488043847559,4.382861955331585,none,none,0.08631421306335117,0.11912078997862814,0.05534842363071931,0.08767140383445393,0.05823440400605276,0.13064911158604123,0.07427109495655429
richmond,843075271274817,2.907252228487671,1.5-3,-1.2679265002385005,2.6164089061491937,NCTECH LTD,iSTAR Pulsar,0.08242983947709155,0.08790540224326475,0.07191551097452538,0.09047938474018377,0.07104191691496498,0.0916649766781586,0.07991825655585542
richmond,8726984263984099,2.934934781942878,1.5-3,2.1329326895413616,2.016511604178701,GoPro,GoPro Max,0.06456796093786563,0.06912312996271626,0.05837480305133925,0.06391276539319532,0.053523236041994916,0.0695131273107343,0.06706394396518103
richmond,872856994942214,1.5115233571136373,1.5-3,-0.4810104783410114,-1.432961974922924,NCTECH LTD,iSTAR Pulsar,0.11158604121491973,0.11063444768575574,0.1108216464128044,0.10968285415659174,0.10899645882408,0.1120696379264621,0.11038484938302419
richmond,888167256831303,2.151398937553572,1.5-3,-0.6449387672361117,2.0524983109314814,NCTECH LTD,iSTAR Pulsar,0.09848213032151382,0.09687534124767952,0.09419215949331544,0.09244497137419466,0.09090058187604325,0.09882532798776969,0.098248131912703
richmond,893023542323690,1.07956139923652,0-1.5,-1.0135913060958952,0.3716179295611367,NCTECH LTD,iSTAR Pulsar,0.1618488994274839,0.1619268988970875,0.15565574154095752,0.16069450727735052,0.15498494610236652,0.1609753053679235,0.16044490897461897
richmond,896345989301021,0.49843117454640157,0-1.5,-0.49193072425611295,-0.08023687735035119,NCTECH LTD,iSTAR Pulsar,0.111851239411572,0.1144096220145703,0.11107124471553594,0.11350659885806995,0.10919925744504938,0.11355162784893062,0.11578241267959379
richmond,911337534530260,3.5834498010911684,3-5,-3.4277392734050283,1.0454761067046567,NCTECH LTD,iSTAR Pulsar,0.21304775127529132,0.22307848306631514,0.15465734833003136,0.22410807606508276,0.13000951593529164,0.22697845654649548,0.21460774066736346
richmond,925077602773417,3.8237120974898278,3-5,-1.2360508736287983,3.61869928554625,NCTECH LTD,iSTAR Pulsar,0.08447342558070606,0.08628301327550973,0.07643948021153456,0.07328830163954884,0.07063631967302622,0.08313183470352402,0.08246103926493299
richmond,934739365184374,3.4601261131849554,3-5,1.6001901369856926,3.068275179948871,NCTECH LTD,iSTAR Pulsar,0.09158697720855498,0.12570394521317255,0.11238163580487652,0.06475515966491428,0.05531722384287787,0.09991732056222018,0.12121117576400481
richmond,996959015535106,2.5468115976364403,1.5-3,0.47683407913240816,-2.5018039683636246,NCTECH LTD,iSTAR Pulsar,0.10445688969315009,0.10852846200645835,0.10912125797544577,0.08815500054599629,0.0870006083958629,0.10330249754301671,0.10816966444628176
